Dia,Codi estació,Nom estació,Volum (hm3)
10/01/2019,F019603,ATLL CGC - Cabalímetre ITAM Llobregat (Z05b ITAM),0.019782
09/01/2019,F019289,ATLL CGC - Blanes. ITAM Tordera,0.028653
09/01/2019,F019603,ATLL CGC - Cabalímetre ITAM Llobregat (Z05b ITAM),0.020057
08/01/2019,F019289,ATLL CGC - Blanes. ITAM Tordera,0.031583
08/01/2019,F019603,ATLL CGC - Cabalímetre ITAM Llobregat (Z05b ITAM),0.017911
07/01/2019,F019289,ATLL CGC - Blanes. ITAM Tordera,0.017747
07/01/2019,F019603,ATLL CGC - Cabalímetre ITAM Llobregat (Z05b ITAM),0.020001
06/01/2019,F019289,ATLL CGC - Blanes. ITAM Tordera,0.015226
06/01/2019,F019603,ATLL CGC - Cabalímetre ITAM Llobregat (Z05b ITAM),0.019988
05/01/2019,F019289,ATLL CGC - Blanes. ITAM Tordera,0.015174
05/01/2019,F019603,ATLL CGC - Cabalímetre ITAM Llobregat (Z05b ITAM),0.019992
04/01/2019,F019289,ATLL CGC - Blanes. ITAM Tordera,0.015156
04/01/2019,F019603,ATLL CGC - Cabalímetre ITAM Llobregat (Z05b ITAM),0.019363
03/01/2019,F019289,ATLL CGC - Blanes. ITAM Tordera,0.015328
03/01/2019,F019603,ATLL CGC - Cabalímetre ITAM Llobregat (Z05b ITAM),0.019447
02/01/2019,F019289,ATLL CGC - Blanes. ITAM Tordera,0.015174
02/01/2019,F019603,ATLL CGC - Cabalímetre ITAM Llobregat (Z05b ITAM),0.018961
01/01/2019,F019289,ATLL CGC - Blanes. ITAM Tordera,0.015779
01/01/2019,F019603,ATLL CGC - Cabalímetre ITAM Llobregat (Z05b ITAM),0.020175
31/12/2018,F019289,ATLL CGC - Blanes. ITAM Tordera,0.014587
31/12/2018,F019603,ATLL CGC - Cabalímetre ITAM Llobregat (Z05b ITAM),0.019783
30/12/2018,F019289,ATLL CGC - Blanes. ITAM Tordera,0.015209
30/12/2018,F019603,ATLL CGC - Cabalímetre ITAM Llobregat (Z05b ITAM),0.018821
29/12/2018,F019289,ATLL CGC - Blanes. ITAM Tordera,0.015208
29/12/2018,F019603,ATLL CGC - Cabalímetre ITAM Llobregat (Z05b ITAM),0.01902
28/12/2018,F019289,ATLL CGC - Blanes. ITAM Tordera,0.01521
28/12/2018,F019603,ATLL CGC - Cabalímetre ITAM Llobregat (Z05b ITAM),0.019224
27/12/2018,F019289,ATLL CGC - Blanes. ITAM Tordera,0.015173
27/12/2018,F019603,ATLL CGC - Cabalímetre ITAM Llobregat (Z05b ITAM),0.019234
26/12/2018,F019289,ATLL CGC - Blanes. ITAM Tordera,0.015244
26/12/2018,F019603,ATLL CGC - Cabalímetre ITAM Llobregat (Z05b ITAM),0.020441
25/12/2018,F019289,ATLL CGC - Blanes. ITAM Tordera,0.015238
25/12/2018,F019603,ATLL CGC - Cabalímetre ITAM Llobregat (Z05b ITAM),0.020446
24/12/2018,F019289,ATLL CGC - Blanes. ITAM Tordera,0.026858
24/12/2018,F019603,ATLL CGC - Cabalímetre ITAM Llobregat (Z05b ITAM),0.01983
23/12/2018,F019289,ATLL CGC - Blanes. ITAM Tordera,0.030683
23/12/2018,F019603,ATLL CGC - Cabalímetre ITAM Llobregat (Z05b ITAM),0.018198
22/12/2018,F019289,ATLL CGC - Blanes. ITAM Tordera,0.02992
22/12/2018,F019603,ATLL CGC - Cabalímetre ITAM Llobregat (Z05b ITAM),0.019098
21/12/2018,F019289,ATLL CGC - Blanes. ITAM Tordera,0.030052
21/12/2018,F019603,ATLL CGC - Cabalímetre ITAM Llobregat (Z05b ITAM),0.020049
20/12/2018,F019289,ATLL CGC - Blanes. ITAM Tordera,0.02761
20/12/2018,F019603,ATLL CGC - Cabalímetre ITAM Llobregat (Z05b ITAM),0.019469
19/12/2018,F019289,ATLL CGC - Blanes. ITAM Tordera,0.03173
19/12/2018,F019603,ATLL CGC - Cabalímetre ITAM Llobregat (Z05b ITAM),0.0199
18/12/2018,F019289,ATLL CGC - Blanes. ITAM Tordera,0.030899
18/12/2018,F019603,ATLL CGC - Cabalímetre ITAM Llobregat (Z05b ITAM),0.020147
17/12/2018,F019289,ATLL CGC - Blanes. ITAM Tordera,0.030093
17/12/2018,F019603,ATLL CGC - Cabalímetre ITAM Llobregat (Z05b ITAM),0.01599
16/12/2018,F019289,ATLL CGC - Blanes. ITAM Tordera,0.029617
16/12/2018,F019603,ATLL CGC - Cabalímetre ITAM Llobregat (Z05b ITAM),0.01824
15/12/2018,F019289,ATLL CGC - Blanes. ITAM Tordera,0.030196
15/12/2018,F019603,ATLL CGC - Cabalímetre ITAM Llobregat (Z05b ITAM),0.020191
14/12/2018,F019289,ATLL CGC - Blanes. ITAM Tordera,0.031044
14/12/2018,F019603,ATLL CGC - Cabalímetre ITAM Llobregat (Z05b ITAM),0.019826
13/12/2018,F019289,ATLL CGC - Blanes. ITAM Tordera,0.031585
13/12/2018,F019603,ATLL CGC - Cabalímetre ITAM Llobregat (Z05b ITAM),0.020096
12/12/2018,F019289,ATLL CGC - Blanes. ITAM Tordera,0.025682
12/12/2018,F019603,ATLL CGC - Cabalímetre ITAM Llobregat (Z05b ITAM),0.020023
11/12/2018,F019289,ATLL CGC - Blanes. ITAM Tordera,0.031541
11/12/2018,F019603,ATLL CGC - Cabalímetre ITAM Llobregat (Z05b ITAM),0.0197
10/12/2018,F019289,ATLL CGC - Blanes. ITAM Tordera,0.016526
10/12/2018,F019603,ATLL CGC - Cabalímetre ITAM Llobregat (Z05b ITAM),0.017297
09/12/2018,F019289,ATLL CGC - Blanes. ITAM Tordera,0.015181
09/12/2018,F019603,ATLL CGC - Cabalímetre ITAM Llobregat (Z05b ITAM),0.019072
08/12/2018,F019289,ATLL CGC - Blanes. ITAM Tordera,0.015299
08/12/2018,F019603,ATLL CGC - Cabalímetre ITAM Llobregat (Z05b ITAM),0.019471
07/12/2018,F019289,ATLL CGC - Blanes. ITAM Tordera,0.015285
07/12/2018,F019603,ATLL CGC - Cabalímetre ITAM Llobregat (Z05b ITAM),0.018555
06/12/2018,F019289,ATLL CGC - Blanes. ITAM Tordera,0.015176
06/12/2018,F019603,ATLL CGC - Cabalímetre ITAM Llobregat (Z05b ITAM),0.019136
05/12/2018,F019289,ATLL CGC - Blanes. ITAM Tordera,0.01525
05/12/2018,F019603,ATLL CGC - Cabalímetre ITAM Llobregat (Z05b ITAM),0.018674
04/12/2018,F019289,ATLL CGC - Blanes. ITAM Tordera,0.015215
04/12/2018,F019603,ATLL CGC - Cabalímetre ITAM Llobregat (Z05b ITAM),0.018434
03/12/2018,F019289,ATLL CGC - Blanes. ITAM Tordera,0.015252
03/12/2018,F019603,ATLL CGC - Cabalímetre ITAM Llobregat (Z05b ITAM),0.004382
02/12/2018,F019289,ATLL CGC - Blanes. ITAM Tordera,0.015246
02/12/2018,F019603,ATLL CGC - Cabalímetre ITAM Llobregat (Z05b ITAM),0
01/12/2018,F019289,ATLL CGC - Blanes. ITAM Tordera,0.01518
01/12/2018,F019603,ATLL CGC - Cabalímetre ITAM Llobregat (Z05b ITAM),0
30/11/2018,F019289,ATLL CGC - Blanes. ITAM Tordera,0.015216
30/11/2018,F019603,ATLL CGC - Cabalímetre ITAM Llobregat (Z05b ITAM),0
29/11/2018,F019289,ATLL CGC - Blanes. ITAM Tordera,0.015171
29/11/2018,F019603,ATLL CGC - Cabalímetre ITAM Llobregat (Z05b ITAM),0
28/11/2018,F019289,ATLL CGC - Blanes. ITAM Tordera,0.040397
28/11/2018,F019603,ATLL CGC - Cabalímetre ITAM Llobregat (Z05b ITAM),0
27/11/2018,F019289,ATLL CGC - Blanes. ITAM Tordera,0.051161
27/11/2018,F019603,ATLL CGC - Cabalímetre ITAM Llobregat (Z05b ITAM),0
26/11/2018,F019289,ATLL CGC - Blanes. ITAM Tordera,0.026729
26/11/2018,F019603,ATLL CGC - Cabalímetre ITAM Llobregat (Z05b ITAM),0.016364
25/11/2018,F019289,ATLL CGC - Blanes. ITAM Tordera,0.015221
25/11/2018,F019603,ATLL CGC - Cabalímetre ITAM Llobregat (Z05b ITAM),0.040792
24/11/2018,F019289,ATLL CGC - Blanes. ITAM Tordera,0.015351
24/11/2018,F019603,ATLL CGC - Cabalímetre ITAM Llobregat (Z05b ITAM),0.039825
23/11/2018,F019289,ATLL CGC - Blanes. ITAM Tordera,0.015209
23/11/2018,F019603,ATLL CGC - Cabalímetre ITAM Llobregat (Z05b ITAM),0.037698
22/11/2018,F019289,ATLL CGC - Blanes. ITAM Tordera,0.015242
22/11/2018,F019603,ATLL CGC - Cabalímetre ITAM Llobregat (Z05b ITAM),0.034889
21/11/2018,F019289,ATLL CGC - Blanes. ITAM Tordera,0.018231
21/11/2018,F019603,ATLL CGC - Cabalímetre ITAM Llobregat (Z05b ITAM),0.040018
20/11/2018,F019289,ATLL CGC - Blanes. ITAM Tordera,0.017935
20/11/2018,F019603,ATLL CGC - Cabalímetre ITAM Llobregat (Z05b ITAM),0.037761
19/11/2018,F019289,ATLL CGC - Blanes. ITAM Tordera,0.01073
19/11/2018,F019603,ATLL CGC - Cabalímetre ITAM Llobregat (Z05b ITAM),0.04015
18/11/2018,F019289,ATLL CGC - Blanes. ITAM Tordera,0.001579
18/11/2018,F019603,ATLL CGC - Cabalímetre ITAM Llobregat (Z05b ITAM),0.039358
17/11/2018,F019289,ATLL CGC - Blanes. ITAM Tordera,0.004571
17/11/2018,F019603,ATLL CGC - Cabalímetre ITAM Llobregat (Z05b ITAM),0.03923
16/11/2018,F019289,ATLL CGC - Blanes. ITAM Tordera,0.00346
16/11/2018,F019603,ATLL CGC - Cabalímetre ITAM Llobregat (Z05b ITAM),0.038366
15/11/2018,F019289,ATLL CGC - Blanes. ITAM Tordera,0
15/11/2018,F019603,ATLL CGC - Cabalímetre ITAM Llobregat (Z05b ITAM),0.034259
14/11/2018,F019289,ATLL CGC - Blanes. ITAM Tordera,0.00758
14/11/2018,F019603,ATLL CGC - Cabalímetre ITAM Llobregat (Z05b ITAM),0.039814
13/11/2018,F019289,ATLL CGC - Blanes. ITAM Tordera,0.019396
13/11/2018,F019603,ATLL CGC - Cabalímetre ITAM Llobregat (Z05b ITAM),0.040197
12/11/2018,F019289,ATLL CGC - Blanes. ITAM Tordera,0.018479
12/11/2018,F019603,ATLL CGC - Cabalímetre ITAM Llobregat (Z05b ITAM),0.038168
11/11/2018,F019289,ATLL CGC - Blanes. ITAM Tordera,0.015297
11/11/2018,F019603,ATLL CGC - Cabalímetre ITAM Llobregat (Z05b ITAM),0.038712
10/11/2018,F019289,ATLL CGC - Blanes. ITAM Tordera,0.015224
10/11/2018,F019603,ATLL CGC - Cabalímetre ITAM Llobregat (Z05b ITAM),0.039683
09/11/2018,F019289,ATLL CGC - Blanes. ITAM Tordera,0.01873
09/11/2018,F019603,ATLL CGC - Cabalímetre ITAM Llobregat (Z05b ITAM),0.037518
08/11/2018,F019289,ATLL CGC - Blanes. ITAM Tordera,0.018591
08/11/2018,F019603,ATLL CGC - Cabalímetre ITAM Llobregat (Z05b ITAM),0.040321
07/11/2018,F019289,ATLL CGC - Blanes. ITAM Tordera,0.018726
07/11/2018,F019603,ATLL CGC - Cabalímetre ITAM Llobregat (Z05b ITAM),0.037609
06/11/2018,F019289,ATLL CGC - Blanes. ITAM Tordera,0.018895
06/11/2018,F019603,ATLL CGC - Cabalímetre ITAM Llobregat (Z05b ITAM),0.039532
05/11/2018,F019289,ATLL CGC - Blanes. ITAM Tordera,0.015162
05/11/2018,F019603,ATLL CGC - Cabalímetre ITAM Llobregat (Z05b ITAM),0.040572
04/11/2018,F019289,ATLL CGC - Blanes. ITAM Tordera,0.015176
04/11/2018,F019603,ATLL CGC - Cabalímetre ITAM Llobregat (Z05b ITAM),0.03946
03/11/2018,F019289,ATLL CGC - Blanes. ITAM Tordera,0.015226
03/11/2018,F019603,ATLL CGC - Cabalímetre ITAM Llobregat (Z05b ITAM),0.040593
02/11/2018,F019289,ATLL CGC - Blanes. ITAM Tordera,0.015239
02/11/2018,F019603,ATLL CGC - Cabalímetre ITAM Llobregat (Z05b ITAM),0.039895
01/11/2018,F019289,ATLL CGC - Blanes. ITAM Tordera,0.015104
01/11/2018,F019603,ATLL CGC - Cabalímetre ITAM Llobregat (Z05b ITAM),0.031034
31/10/2018,F019289,ATLL CGC - Blanes. ITAM Tordera,0.015754
31/10/2018,F019603,ATLL CGC - Cabalímetre ITAM Llobregat (Z05b ITAM),0.040347
30/10/2018,F019289,ATLL CGC - Blanes. ITAM Tordera,0.015875
30/10/2018,F019603,ATLL CGC - Cabalímetre ITAM Llobregat (Z05b ITAM),0.041058
29/10/2018,F019289,ATLL CGC - Blanes. ITAM Tordera,0.016039
29/10/2018,F019603,ATLL CGC - Cabalímetre ITAM Llobregat (Z05b ITAM),0.037637
28/10/2018,F019289,ATLL CGC - Blanes. ITAM Tordera,0.016526
28/10/2018,F019603,ATLL CGC - Cabalímetre ITAM Llobregat (Z05b ITAM),0.039597
27/10/2018,F019289,ATLL CGC - Blanes. ITAM Tordera,0.015896
27/10/2018,F019603,ATLL CGC - Cabalímetre ITAM Llobregat (Z05b ITAM),0.039287
26/10/2018,F019289,ATLL CGC - Blanes. ITAM Tordera,0.015925
26/10/2018,F019603,ATLL CGC - Cabalímetre ITAM Llobregat (Z05b ITAM),0.039274
25/10/2018,F019289,ATLL CGC - Blanes. ITAM Tordera,0.015864
25/10/2018,F019603,ATLL CGC - Cabalímetre ITAM Llobregat (Z05b ITAM),0.032815
24/10/2018,F019289,ATLL CGC - Blanes. ITAM Tordera,0.02012
24/10/2018,F019603,ATLL CGC - Cabalímetre ITAM Llobregat (Z05b ITAM),0.039741
23/10/2018,F019289,ATLL CGC - Blanes. ITAM Tordera,0.019659
23/10/2018,F019603,ATLL CGC - Cabalímetre ITAM Llobregat (Z05b ITAM),0.039304
22/10/2018,F019289,ATLL CGC - Blanes. ITAM Tordera,0.020519
22/10/2018,F019603,ATLL CGC - Cabalímetre ITAM Llobregat (Z05b ITAM),0.039142
21/10/2018,F019289,ATLL CGC - Blanes. ITAM Tordera,0.020669
21/10/2018,F019603,ATLL CGC - Cabalímetre ITAM Llobregat (Z05b ITAM),0.039261
20/10/2018,F019289,ATLL CGC - Blanes. ITAM Tordera,0.020687
20/10/2018,F019603,ATLL CGC - Cabalímetre ITAM Llobregat (Z05b ITAM),0.038556
19/10/2018,F019289,ATLL CGC - Blanes. ITAM Tordera,0.020696
19/10/2018,F019603,ATLL CGC - Cabalímetre ITAM Llobregat (Z05b ITAM),0.036558
18/10/2018,F019289,ATLL CGC - Blanes. ITAM Tordera,0.020659
18/10/2018,F019603,ATLL CGC - Cabalímetre ITAM Llobregat (Z05b ITAM),0.035537
17/10/2018,F019289,ATLL CGC - Blanes. ITAM Tordera,0.028734
17/10/2018,F019603,ATLL CGC - Cabalímetre ITAM Llobregat (Z05b ITAM),0.039605
16/10/2018,F019289,ATLL CGC - Blanes. ITAM Tordera,0.024047
16/10/2018,F019603,ATLL CGC - Cabalímetre ITAM Llobregat (Z05b ITAM),0.039517
15/10/2018,F019289,ATLL CGC - Blanes. ITAM Tordera,0.029113
15/10/2018,F019603,ATLL CGC - Cabalímetre ITAM Llobregat (Z05b ITAM),0.038854
14/10/2018,F019289,ATLL CGC - Blanes. ITAM Tordera,0.029538
14/10/2018,F019603,ATLL CGC - Cabalímetre ITAM Llobregat (Z05b ITAM),0.038833
13/10/2018,F019289,ATLL CGC - Blanes. ITAM Tordera,0.029657
13/10/2018,F019603,ATLL CGC - Cabalímetre ITAM Llobregat (Z05b ITAM),0.03888
12/10/2018,F019289,ATLL CGC - Blanes. ITAM Tordera,0.029477
12/10/2018,F019603,ATLL CGC - Cabalímetre ITAM Llobregat (Z05b ITAM),0.036246
11/10/2018,F019289,ATLL CGC - Blanes. ITAM Tordera,0.030117
11/10/2018,F019603,ATLL CGC - Cabalímetre ITAM Llobregat (Z05b ITAM),0.038692
10/10/2018,F019289,ATLL CGC - Blanes. ITAM Tordera,0.018917
10/10/2018,F019603,ATLL CGC - Cabalímetre ITAM Llobregat (Z05b ITAM),0.038614
09/10/2018,F019289,ATLL CGC - Blanes. ITAM Tordera,0.027651
09/10/2018,F019603,ATLL CGC - Cabalímetre ITAM Llobregat (Z05b ITAM),0.038716
08/10/2018,F019289,ATLL CGC - Blanes. ITAM Tordera,0.029225
08/10/2018,F019603,ATLL CGC - Cabalímetre ITAM Llobregat (Z05b ITAM),0.038808
07/10/2018,F019289,ATLL CGC - Blanes. ITAM Tordera,0.028892
07/10/2018,F019603,ATLL CGC - Cabalímetre ITAM Llobregat (Z05b ITAM),0.038899
06/10/2018,F019289,ATLL CGC - Blanes. ITAM Tordera,0.030004
06/10/2018,F019603,ATLL CGC - Cabalímetre ITAM Llobregat (Z05b ITAM),0.038202
05/10/2018,F019289,ATLL CGC - Blanes. ITAM Tordera,0.029055
05/10/2018,F019603,ATLL CGC - Cabalímetre ITAM Llobregat (Z05b ITAM),0.038884
04/10/2018,F019289,ATLL CGC - Blanes. ITAM Tordera,0.029212
04/10/2018,F019603,ATLL CGC - Cabalímetre ITAM Llobregat (Z05b ITAM),0.038926
03/10/2018,F019289,ATLL CGC - Blanes. ITAM Tordera,0.029653
03/10/2018,F019603,ATLL CGC - Cabalímetre ITAM Llobregat (Z05b ITAM),0.035772
02/10/2018,F019289,ATLL CGC - Blanes. ITAM Tordera,0.030172
02/10/2018,F019603,ATLL CGC - Cabalímetre ITAM Llobregat (Z05b ITAM),0.038755
01/10/2018,F019289,ATLL CGC - Blanes. ITAM Tordera,0.031922
01/10/2018,F019603,ATLL CGC - Cabalímetre ITAM Llobregat (Z05b ITAM),0.039286
30/09/2018,F019289,ATLL CGC - Blanes. ITAM Tordera,0.019648
30/09/2018,F019603,ATLL CGC - Cabalímetre ITAM Llobregat (Z05b ITAM),0.03884
29/09/2018,F019289,ATLL CGC - Blanes. ITAM Tordera,0.016838
29/09/2018,F019603,ATLL CGC - Cabalímetre ITAM Llobregat (Z05b ITAM),0.03856
28/09/2018,F019289,ATLL CGC - Blanes. ITAM Tordera,0.016979
28/09/2018,F019603,ATLL CGC - Cabalímetre ITAM Llobregat (Z05b ITAM),0.037314
27/09/2018,F019289,ATLL CGC - Blanes. ITAM Tordera,0.017299
27/09/2018,F019603,ATLL CGC - Cabalímetre ITAM Llobregat (Z05b ITAM),0.039119
26/09/2018,F019289,ATLL CGC - Blanes. ITAM Tordera,0.018998
26/09/2018,F019603,ATLL CGC - Cabalímetre ITAM Llobregat (Z05b ITAM),0.039154
25/09/2018,F019289,ATLL CGC - Blanes. ITAM Tordera,0.016973
25/09/2018,F019603,ATLL CGC - Cabalímetre ITAM Llobregat (Z05b ITAM),0.039121
24/09/2018,F019289,ATLL CGC - Blanes. ITAM Tordera,0.024015
24/09/2018,F019603,ATLL CGC - Cabalímetre ITAM Llobregat (Z05b ITAM),0.03814
23/09/2018,F019289,ATLL CGC - Blanes. ITAM Tordera,0.031168
23/09/2018,F019603,ATLL CGC - Cabalímetre ITAM Llobregat (Z05b ITAM),0.037798
22/09/2018,F019289,ATLL CGC - Blanes. ITAM Tordera,0.030639
22/09/2018,F019603,ATLL CGC - Cabalímetre ITAM Llobregat (Z05b ITAM),0.037222
21/09/2018,F019289,ATLL CGC - Blanes. ITAM Tordera,0.028521
21/09/2018,F019603,ATLL CGC - Cabalímetre ITAM Llobregat (Z05b ITAM),0.038782
20/09/2018,F019289,ATLL CGC - Blanes. ITAM Tordera,0.027044
20/09/2018,F019603,ATLL CGC - Cabalímetre ITAM Llobregat (Z05b ITAM),0.035024
19/09/2018,F019289,ATLL CGC - Blanes. ITAM Tordera,0.029016
19/09/2018,F019603,ATLL CGC - Cabalímetre ITAM Llobregat (Z05b ITAM),0.039088
18/09/2018,F019289,ATLL CGC - Blanes. ITAM Tordera,0.032269
18/09/2018,F019603,ATLL CGC - Cabalímetre ITAM Llobregat (Z05b ITAM),0.036206
17/09/2018,F019289,ATLL CGC - Blanes. ITAM Tordera,0.031447
17/09/2018,F019603,ATLL CGC - Cabalímetre ITAM Llobregat (Z05b ITAM),0.037976
16/09/2018,F019289,ATLL CGC - Blanes. ITAM Tordera,0.028475
16/09/2018,F019603,ATLL CGC - Cabalímetre ITAM Llobregat (Z05b ITAM),0.039374
15/09/2018,F019289,ATLL CGC - Blanes. ITAM Tordera,0.028055
15/09/2018,F019603,ATLL CGC - Cabalímetre ITAM Llobregat (Z05b ITAM),0.03856
14/09/2018,F019289,ATLL CGC - Blanes. ITAM Tordera,0.028276
14/09/2018,F019603,ATLL CGC - Cabalímetre ITAM Llobregat (Z05b ITAM),0.038616
13/09/2018,F019289,ATLL CGC - Blanes. ITAM Tordera,0.030233
13/09/2018,F019603,ATLL CGC - Cabalímetre ITAM Llobregat (Z05b ITAM),0.038098
12/09/2018,F019289,ATLL CGC - Blanes. ITAM Tordera,0.030686
12/09/2018,F019603,ATLL CGC - Cabalímetre ITAM Llobregat (Z05b ITAM),0.038776
11/09/2018,F019289,ATLL CGC - Blanes. ITAM Tordera,0.03042
11/09/2018,F019603,ATLL CGC - Cabalímetre ITAM Llobregat (Z05b ITAM),0.037395
10/09/2018,F019289,ATLL CGC - Blanes. ITAM Tordera,0.03151
10/09/2018,F019603,ATLL CGC - Cabalímetre ITAM Llobregat (Z05b ITAM),0.039275
09/09/2018,F019289,ATLL CGC - Blanes. ITAM Tordera,0.030373
09/09/2018,F019603,ATLL CGC - Cabalímetre ITAM Llobregat (Z05b ITAM),0.038085
08/09/2018,F019289,ATLL CGC - Blanes. ITAM Tordera,0.030824
08/09/2018,F019603,ATLL CGC - Cabalímetre ITAM Llobregat (Z05b ITAM),0.038435
07/09/2018,F019289,ATLL CGC - Blanes. ITAM Tordera,0.031348
07/09/2018,F019603,ATLL CGC - Cabalímetre ITAM Llobregat (Z05b ITAM),0.036909
06/09/2018,F019289,ATLL CGC - Blanes. ITAM Tordera,0.030074
06/09/2018,F019603,ATLL CGC - Cabalímetre ITAM Llobregat (Z05b ITAM),0.037243
05/09/2018,F019289,ATLL CGC - Blanes. ITAM Tordera,0.021047
05/09/2018,F019603,ATLL CGC - Cabalímetre ITAM Llobregat (Z05b ITAM),0.03402
04/09/2018,F019289,ATLL CGC - Blanes. ITAM Tordera,0.029643
04/09/2018,F019603,ATLL CGC - Cabalímetre ITAM Llobregat (Z05b ITAM),0.0374
03/09/2018,F019289,ATLL CGC - Blanes. ITAM Tordera,0.029916
03/09/2018,F019603,ATLL CGC - Cabalímetre ITAM Llobregat (Z05b ITAM),0.039613
02/09/2018,F019289,ATLL CGC - Blanes. ITAM Tordera,0.034939
02/09/2018,F019603,ATLL CGC - Cabalímetre ITAM Llobregat (Z05b ITAM),0.037373
01/09/2018,F019289,ATLL CGC - Blanes. ITAM Tordera,0.029624
01/09/2018,F019603,ATLL CGC - Cabalímetre ITAM Llobregat (Z05b ITAM),0.039088
31/08/2018,F019289,ATLL CGC - Blanes. ITAM Tordera,0.030982
31/08/2018,F019603,ATLL CGC - Cabalímetre ITAM Llobregat (Z05b ITAM),0.036146
30/08/2018,F019289,ATLL CGC - Blanes. ITAM Tordera,0.030073
30/08/2018,F019603,ATLL CGC - Cabalímetre ITAM Llobregat (Z05b ITAM),0.0396
29/08/2018,F019289,ATLL CGC - Blanes. ITAM Tordera,0.029399
29/08/2018,F019603,ATLL CGC - Cabalímetre ITAM Llobregat (Z05b ITAM),0.039469
28/08/2018,F019289,ATLL CGC - Blanes. ITAM Tordera,0.029388
28/08/2018,F019603,ATLL CGC - Cabalímetre ITAM Llobregat (Z05b ITAM),0.035146
27/08/2018,F019289,ATLL CGC - Blanes. ITAM Tordera,0.029288
27/08/2018,F019603,ATLL CGC - Cabalímetre ITAM Llobregat (Z05b ITAM),0.029137
26/08/2018,F019289,ATLL CGC - Blanes. ITAM Tordera,0.029931
26/08/2018,F019603,ATLL CGC - Cabalímetre ITAM Llobregat (Z05b ITAM),0.01768
25/08/2018,F019289,ATLL CGC - Blanes. ITAM Tordera,0.029722
25/08/2018,F019603,ATLL CGC - Cabalímetre ITAM Llobregat (Z05b ITAM),0.01661
24/08/2018,F019289,ATLL CGC - Blanes. ITAM Tordera,0.028968
24/08/2018,F019603,ATLL CGC - Cabalímetre ITAM Llobregat (Z05b ITAM),0
23/08/2018,F019289,ATLL CGC - Blanes. ITAM Tordera,0.030084
23/08/2018,F019603,ATLL CGC - Cabalímetre ITAM Llobregat (Z05b ITAM),0
22/08/2018,F019289,ATLL CGC - Blanes. ITAM Tordera,0.03028
22/08/2018,F019603,ATLL CGC - Cabalímetre ITAM Llobregat (Z05b ITAM),0
21/08/2018,F019289,ATLL CGC - Blanes. ITAM Tordera,0.030134
21/08/2018,F019603,ATLL CGC - Cabalímetre ITAM Llobregat (Z05b ITAM),0
20/08/2018,F019289,ATLL CGC - Blanes. ITAM Tordera,0.030325
20/08/2018,F019603,ATLL CGC - Cabalímetre ITAM Llobregat (Z05b ITAM),0.008488
19/08/2018,F019289,ATLL CGC - Blanes. ITAM Tordera,0.029799
19/08/2018,F019603,ATLL CGC - Cabalímetre ITAM Llobregat (Z05b ITAM),0.038036
18/08/2018,F019289,ATLL CGC - Blanes. ITAM Tordera,0.032478
18/08/2018,F019603,ATLL CGC - Cabalímetre ITAM Llobregat (Z05b ITAM),0.022164
17/08/2018,F019289,ATLL CGC - Blanes. ITAM Tordera,0.031227
17/08/2018,F019603,ATLL CGC - Cabalímetre ITAM Llobregat (Z05b ITAM),0.0174
16/08/2018,F019289,ATLL CGC - Blanes. ITAM Tordera,0.029157
16/08/2018,F019603,ATLL CGC - Cabalímetre ITAM Llobregat (Z05b ITAM),0.020372
15/08/2018,F019289,ATLL CGC - Blanes. ITAM Tordera,0.031368
15/08/2018,F019603,ATLL CGC - Cabalímetre ITAM Llobregat (Z05b ITAM),0.020412
14/08/2018,F019289,ATLL CGC - Blanes. ITAM Tordera,0.028456
14/08/2018,F019603,ATLL CGC - Cabalímetre ITAM Llobregat (Z05b ITAM),0.01864
13/08/2018,F019289,ATLL CGC - Blanes. ITAM Tordera,0.029506
13/08/2018,F019603,ATLL CGC - Cabalímetre ITAM Llobregat (Z05b ITAM),0.01702
12/08/2018,F019289,ATLL CGC - Blanes. ITAM Tordera,0.030441
12/08/2018,F019603,ATLL CGC - Cabalímetre ITAM Llobregat (Z05b ITAM),0.01888
11/08/2018,F019289,ATLL CGC - Blanes. ITAM Tordera,0.030516
11/08/2018,F019603,ATLL CGC - Cabalímetre ITAM Llobregat (Z05b ITAM),0.017896
10/08/2018,F019289,ATLL CGC - Blanes. ITAM Tordera,0.027096
10/08/2018,F019603,ATLL CGC - Cabalímetre ITAM Llobregat (Z05b ITAM),0.026432
09/08/2018,F019289,ATLL CGC - Blanes. ITAM Tordera,0.028283
09/08/2018,F019603,ATLL CGC - Cabalímetre ITAM Llobregat (Z05b ITAM),0.060264
08/08/2018,F019289,ATLL CGC - Blanes. ITAM Tordera,0.028816
08/08/2018,F019603,ATLL CGC - Cabalímetre ITAM Llobregat (Z05b ITAM),0.052376
07/08/2018,F019289,ATLL CGC - Blanes. ITAM Tordera,0.030345
07/08/2018,F019603,ATLL CGC - Cabalímetre ITAM Llobregat (Z05b ITAM),0.031616
06/08/2018,F019289,ATLL CGC - Blanes. ITAM Tordera,0.028189
06/08/2018,F019603,ATLL CGC - Cabalímetre ITAM Llobregat (Z05b ITAM),0.0204
05/08/2018,F019289,ATLL CGC - Blanes. ITAM Tordera,0.029456
05/08/2018,F019603,ATLL CGC - Cabalímetre ITAM Llobregat (Z05b ITAM),0.018804
04/08/2018,F019289,ATLL CGC - Blanes. ITAM Tordera,0.029224
